,IntegratedGradients_L2,IntegratedGradients_L1,IntegratedGradients_sum,InputXGradient_L2,InputXGradient_L1,InputXGradient_sum,Saliency_L2,Saliency_L1,Saliency_sum,GradientShap_L2,GradientShap_L1,GradientShap_sum,Occlusion_L2,Occlusion_L1,Occlusion_sum,model,source,token_types,metric,model_index
45,0.1899696039945878,0.172031575021846,0.2750777332751764,0.1519238235432077,0.156970175441471,0.1846389956618124,0.1455711875848983,0.1483381534359077,0.1898623791143309,0.1762397862254479,0.151195575491525,0.2242654052743171,0.2072022502440471,0.2072022502440471,0.2716293902710911,roberta-base-squad2,scientsbank,True,RC,12
46,0.1061639483660761,0.1112219601127256,0.3514716119462234,-0.16149648286008,-0.1647021790846783,-0.0210181722547506,-0.1653838610703916,-0.1637868428822856,-0.1186761088068092,0.0298847624055402,0.0442858180104606,0.223080939979617,0.1484768522859914,0.1484768522859914,0.2802603453624229,distilroberta-base-squad2,scientsbank,True,RC,13
47,-0.1500017775553177,-0.1060558089879065,-0.0332967546869637,-0.1889370596430585,-0.1796790638162935,-0.2098290692899446,-0.200865846623687,-0.2005242816533162,-0.2061369363839815,-0.0675693154634602,-0.0700164737269803,-0.1266500328390478,0.0932546672067793,0.0932546672067793,0.2121563140612932,bert-base-squad2,scientsbank,True,RC,14
48,-0.0073417035549086,-0.0185452174826547,0.1142002511897141,-0.0631302676746821,-0.0538916287204013,-0.0090801640868363,-0.0572500460964104,-0.0501564382043848,-0.0627570763181658,-0.0148051493623692,0.0125849008890996,0.0184234745970298,0.1221169072031152,0.1221169072031152,0.1169192821084694,albert-base-squad2,scientsbank,True,RC,15
49,0.0120386514758648,0.0151558210410771,-0.1335360342946791,-0.055559175831649,-0.0544830222743593,-0.1478005619466232,-0.0312402997146555,-0.0298769394821875,-0.1763280554701271,-0.0151396321916865,-0.003022024479748,-0.1394449935733029,-0.0813747866108049,-0.0813747866108049,-0.1058212796059677,bert-base,scientsbank,True,DC,0
50,-0.0760823017533215,-0.0641058837103918,-0.1534037400257503,-0.035598518540625,-0.0290981687469857,-0.136597133397741,-0.0285688301284361,-0.0264004971772458,-0.1325587517857572,-0.0501845318549091,-0.0350341990220324,-0.1477178504995035,-0.1321464769683203,-0.1321465151074321,-0.162919956938899,roberta-base-squad2,scientsbank,True,DC,12
51,-0.0223665880006084,-0.0152080093127602,-0.1878698767686144,-0.1150756067856742,-0.1156440132635405,-0.1775154145668633,-0.0954492863577858,-0.095274105011047,-0.2009389101498851,-0.0531989611411793,-0.038683387387354,-0.1841905872654624,-0.1340521837263397,-0.1340521837263397,-0.1562670582269754,bert-base-squad2,scientsbank,True,DC,14
52,0.041668804212569,0.0443262806439368,-0.1497644806428135,-0.0978528180708515,-0.0962426383135748,-0.1625077537631899,-0.0798974743477277,-0.0800033421780065,-0.1463231231777535,0.0203803341653862,0.0281066533635094,-0.1451184879629703,-0.1491482239037897,-0.1491482977998859,-0.1764167569401678,bert-large,scientsbank,True,DC,1
53,-0.0123841721322967,-0.0074035745376551,-0.0646130922612076,-0.0471814986103887,-0.0422156493989832,-0.0433848289201168,-0.0440834967947856,-0.0399861539252099,-0.0631099323033375,0.0010235170256874,-0.0027271789743417,-0.0263011081569821,-0.1014434181241265,-0.1014434181241265,-0.1109011047781486,albert-base,scientsbank,True,DC,6
54,-0.1140899815317327,-0.1040538812776115,-0.1630120445827753,-0.1503171209359441,-0.1526314233572888,-0.1737594300813191,-0.1515448480745717,-0.1517772935925242,-0.1938919574115653,-0.1645557425016746,-0.1505923679587654,-0.196479857245097,-0.1645377128263664,-0.1645377128263664,-0.1863810861123223,roberta-large,scientsbank,True,DC,5
55,-0.0423895589144948,-0.0287119030383671,-0.1086411378254486,-0.0101261671707558,-0.0001007210185798,-0.0689600323022745,-0.0197967583072297,-0.0200233397361482,-0.1127414015016606,-0.0423462512320459,-0.0303208286556773,-0.1038894460640997,-0.0796964539847119,-0.0796964539847119,-0.0994850037382976,distilroberta,scientsbank,True,DC,10
56,-0.0376414092325798,-0.0305479712198505,-0.1308049074709705,-0.0552477081365399,-0.0410456220465004,-0.1162677992048473,-0.0609526490450825,-0.0603592066788886,-0.1365289811894568,-0.0529511792933625,-0.0406330387521037,-0.1293395900897819,-0.0666864788325544,-0.0666864788325544,-0.0873933804714693,roberta-base,scientsbank,True,DC,2
57,-0.022182781272247,-0.0207695603446506,-0.0041701241490296,-0.026195600466736,-0.0276758695578851,-0.0432033785100265,-0.0278610741816522,-0.0280219298849908,-0.0355948288168108,-0.040574966344668,-0.0348764177994107,-0.0393970983402036,-0.0620791280892896,-0.0620791153010272,-0.0690228275674992,albert-large,scientsbank,True,DC,7
58,-0.0636593302465324,-0.0573132815950603,-0.1408633300068411,-0.0713564721590913,-0.0381466780721393,-0.1205308541077501,-0.0559342150256706,-0.0560593928813137,-0.1330291090223729,-0.0667854536638542,-0.0592357630989832,-0.1507967682156324,-0.1974973961787496,-0.1974973961787496,-0.212186516600921,distilroberta-base-squad2,scientsbank,True,DC,13
59,0.0150510679021916,0.014660485446668,-0.0476082941452293,-0.0100983426451087,-0.0034193091758043,-0.0405172643440902,-0.0083848262182557,-0.006740735054708,-0.0316395908475393,0.0118124384240894,0.0139960296089751,-0.0292313558536204,-0.0466323702426146,-0.0466323702426146,-0.0540746124483069,albert-base-squad2,scientsbank,True,DC,15
60,0.5880482949843251,0.5863451087633765,0.5198968734313892,0.7283330465236756,0.725052679273592,0.4867931893003255,0.704516992803694,0.704667746447801,0.5331162774193361,0.5589816730547967,0.5626152566651295,0.5054026050647401,0.6129273164665081,0.6129273164665081,0.5493170170593304,bert-base-squad2,scientsbank,True,HA,14
61,0.5585943085573486,0.5572403049971163,0.5238085126208831,0.7316278039442484,0.7334593596535103,0.4892526085740751,0.7253134316204835,0.7266627644951049,0.50482471161814,0.5347982623765805,0.538455987472081,0.4920212569869952,0.5913333774108895,0.5913333774108895,0.5748219625693679,bert-large,scientsbank,True,HA,1
62,0.6586822100242488,0.6646558636035137,0.5519190544838195,0.7161608868974781,0.7116683769918167,0.459924381173351,0.6926799487231895,0.6924545444433146,0.4848105798098596,0.5998773027202988,0.5995326769669367,0.5110235199193559,0.6063117883734472,0.6063117883734472,0.6000048936405803,bert-base,scientsbank,True,HA,0
63,0.5202369180863735,0.5296446885998121,0.5104190343661658,0.6841274784629304,0.6781404053096006,0.4879195722085604,0.6655301150278473,0.6657284750561102,0.5092048568689729,0.5103528190086649,0.5301467997697704,0.510880927495928,0.5990955203095906,0.5990955203095906,0.602395847232445,roberta-large,scientsbank,True,HA,5
64,0.6496805570699916,0.6502126084576032,0.5354282168564795,0.7052416840121788,0.7044487317331413,0.483710391416358,0.7068020878553591,0.7022311090626101,0.4978543312646522,0.6206303588827905,0.6172963415139147,0.4941727606052999,0.5839046642444276,0.5839046642444276,0.5676966687214269,albert-large,scientsbank,True,HA,7
65,0.6868184873712836,0.7392802358101916,0.588701711492352,0.7235632227918091,0.7244366794485798,0.4730333301575178,0.6983016643353909,0.6999792567801908,0.4955985318812798,0.6797168410911131,0.7209889845034347,0.5743563783837055,0.6009741053540909,0.6009741053540909,0.5631073064970291,distilroberta,scientsbank,True,HA,10
66,0.7370246475418782,0.7691788119283919,0.6005157398607136,0.7504496784978982,0.7538641573274646,0.5307583994925654,0.7309844587331431,0.732594897302582,0.5238588523130456,0.6732214996320385,0.7283467050910115,0.565788631930708,0.607071023303199,0.607071023303199,0.5641907961320408,roberta-base-squad2,scientsbank,True,HA,12
67,0.6492101289075638,0.7014563554318595,0.5793325993830007,0.7119054953350474,0.7066473620605336,0.5189282200263063,0.6606777704834467,0.661406557200854,0.5045666072882405,0.6150273455874757,0.6743499872275035,0.5676111204628701,0.6106325251694839,0.6106325251694839,0.5302950626403627,distilroberta-base-squad2,scientsbank,True,HA,13
68,0.6987127743923316,0.7120859887324562,0.5803649033293559,0.7095175766542595,0.7065820834599942,0.5209002717670632,0.7390204582356792,0.7438721873974495,0.5161192064235025,0.6763048177394144,0.6998531125884965,0.5320683536074091,0.564321932319421,0.564321932319421,0.525441574034705,albert-base,scientsbank,True,HA,6
69,0.6987569623258143,0.6998689854704746,0.5667906622407374,0.6987635210403326,0.7059415330477506,0.537130875303698,0.7067874515067532,0.7090566093539599,0.5243877123491902,0.6988096268078035,0.6991342208314525,0.5237609669376061,0.5887478766016309,0.5887478766016309,0.5664933778874561,albert-base-squad2,scientsbank,True,HA,15
70,0.6139198276495295,0.7029111089138773,0.562708667448668,0.7049224545499063,0.7044073752085026,0.5113133515826631,0.6805027767897203,0.683251148508674,0.5161980720465311,0.5907490571423399,0.6617905623384114,0.533811758360128,0.5801388808006107,0.5801388808006107,0.5623373540121445,roberta-base,scientsbank,True,HA,2
71,0.2302007387820293,0.2158412820945979,0.2306120057406452,0.19265146840333,0.2121004268723914,0.0790656923163554,0.1817833907386145,0.1830286644758184,0.0612438899696402,0.2077018723124383,0.1810264160291326,0.2166964785456907,0.2803729663328883,0.2803729663328883,0.1299382326899985,bert-base,beetle,False,RC,0
72,0.1171551237389071,0.1122875867035156,0.0387433845198554,0.1202461233142942,0.1347750973817642,0.2377461353139706,0.1589639865711328,0.1617244974974528,0.0725213614727501,0.1862802841101923,0.199857127755111,0.1479227623559497,0.0528605062786404,0.0528605062786404,-0.0701409768813648,bert-large,beetle,False,RC,1
73,0.1410273385408416,0.1382866124468604,0.0579566810510592,0.2636122865916083,0.2370430128108545,0.2291414892968154,0.2320704639730495,0.2295145914309198,0.2354296709501414,0.145655233257905,0.1250514961723373,0.2254184287167124,0.071489155160733,0.071489155160733,0.0928991534316089,roberta-base,beetle,False,RC,2
74,-0.084652390446759,-0.0706255296686438,-0.0879761252096577,0.1281036285031299,0.1261084042572744,0.107618366271567,0.1572121508840483,0.1582073630716923,0.121088207923837,-0.0666027698531134,-0.070410354983208,0.0894412564328509,-0.1256792255865412,-0.1256792255865412,-0.102737366184584,roberta-large,beetle,False,RC,5
75,-0.0760658902817488,-0.0651981638270749,0.1123127567564909,0.0175446976239587,0.036461924090164,-0.0132040927208558,0.0767240578995508,0.0677265249159525,-0.0306810068068018,0.0119199517390574,-0.0474474229787598,-0.0395814887489277,0.1508083040570496,0.1508083040570496,0.1960173483712107,albert-base,beetle,False,RC,6
76,-0.0128301710966545,-0.007815125843826,-0.0189441525693882,-0.1918379488771639,-0.1914627394828104,-0.0842940391343983,-0.1936319297692303,-0.1907179400547677,-0.1540268559204956,-0.0161279163164809,-0.0116331302051523,0.0112126147154431,0.0940007822618324,0.0940007822618324,0.0469995131058124,albert-large,beetle,False,RC,7
77,0.0450137715310779,0.0810536582213529,0.2633859902548578,0.0119611603839287,-0.040415963807571,-0.0069177841877512,-0.0465862559569613,-0.0405418140724478,0.0642318679328491,0.0792755988511685,0.0872264088410337,0.2125828723994213,0.0490197903346294,0.0490197903346294,0.1684806079960926,distilbert-base,beetle,False,RC,9
78,-0.1118519691820212,-0.146478352525206,0.0804163290660142,-0.0465663540546087,-0.1047622091439407,0.1724400329341363,-0.1133521043393522,-0.1072558004387081,-0.0113152851175798,-0.0859567845409515,-0.1358356346371303,-0.0040400861775785,-0.0003489857112536,-0.0003489857112536,0.0729120241089303,distilroberta,beetle,False,RC,10
79,0.1699328615177635,0.2370915968665976,0.299284807578457,-0.1240312310017318,-0.1031639693150128,0.0856229008614831,-0.1268937099101054,-0.1247420801257613,-0.0079238838866823,0.0880693129406734,0.0939506762959094,0.1417603138974867,0.1400152682712048,0.1400152682712048,0.3074059544384578,distilbert-base-squad2,beetle,False,RC,11
80,0.1865537596625199,0.1719855671404138,0.3277727418160158,0.2521189379829796,0.2533246420555059,0.2638924351347247,0.2816702191562366,0.2812964146020491,0.1970846756873795,0.1294369388907405,0.1185436911730497,0.2865317856209223,0.1667668200635058,0.1667668200635058,0.23477396180263,roberta-base-squad2,beetle,False,RC,12
81,-0.0070244349703584,0.0032063135390183,0.1205424275193203,-0.3087081242023873,-0.3005026869324226,0.0919545154899432,-0.301778750083266,-0.3002039242571058,-0.1188378881178267,-0.0780941282715069,-0.070743067962538,-0.0122394358068237,-0.0002706658719954,-0.0002706658719954,0.0463114926344815,distilroberta-base-squad2,beetle,False,RC,13
82,0.1009138836490301,0.1120111844008421,0.2802070781232786,-0.0393507437516514,-0.0375485679586162,0.0722734071834394,-0.032143211279649,-0.0274913172097486,-0.113665383696385,-0.034731512215612,-0.0356996812300593,0.0980963596259706,0.2321318086603011,0.2321318086603011,0.2763133294629986,bert-base-squad2,beetle,False,RC,14
83,-0.0312298310316783,-0.0005633409065925,0.1100788267524181,-0.0774800960489221,-0.0833556059034661,0.0417011584194939,-0.0495928480523705,-0.0649555947584008,0.0122306555557857,-0.0256384501007211,-0.0102270022689339,0.0184813748046833,0.0235170243799474,0.0235170243799474,0.0367283754416612,albert-base-squad2,beetle,False,RC,15
